G003553185	.23
G003553225	.11
G003553245	.18
G003553305	.41
G003553445	.16
G003553485	.11
G003553505	.51
G003553525	.07
G003553565	.14
G003553625	.10
G003553695	.13
G003553795	.08
G003553895	.32
G003553945	.34
G003554005	.22
G003554025	.15
G003554105	.30
G003554145	.15
G003554185	.37
G003554225	.31
G003554345	.31
G003554375	.39
G003554395	.20
G003554445	.39
G003554505	.26
G003554525	.12
G003554535	.50
G003554565	.18
G003554585	.16
G003554615	.40
G003554665	.21
G003554685	.23
G003554735	.36
G003554785	.37
G003554865	.15
G003554915	.41
G003554945	.12
G003555075	.33
G003555145	.10
G003555185	.39
G003555285	.14
G003555335	.38
G003555385	.31
G003555415	.24
G003555505	.10
G003555545	.03
G003556225	.12
G003556325	.20
G003556385	.27
G003556525	.40
G003556605	.16
G003556805	.27
G003556835	.19
G003556865	.39
G003556925	.57
G003556955	.43
G003556985	.33
G003557065	.43
G003557085	.38
G003557125	.58
G003557385	.23
G003557445	.40
G003557485	.24
G003557505	.13
G003557545	.13
G003557565	.28
G003557585	.44
G003557605	.32
G003557645	.37
G003557725	.12
G003557765	.20
G003557805	.17
G003557825	.28
G003557865	.23
G003557965	.24
G003558065	.15
G003558105	.16
G003558125	.14
G003558145	.32
G003558175	.32
G003558195	.40
G003558415	.48
G003558435	.13
G003558575	.40
G003558625	.34
G003558985	.54
G003559065	.41
G003559095	.11
G003559235	.30
G003559375	.11
G003559415	.13
G003559475	.12
G003559495	.37
G003559555	.17
G003559575	.20
G003559585	.16
G003559635	.35
G003559735	.08
G003559755	.20
G003559765	.23
G003559855	.06
G003559985	.41
G003560095	.40
G003560165	.06
G003560175	.41
G003560215	.34
G003560355	.53
G003560455	.39
G003560495	.10
G003560665	.30
G003560915	.22
G003560935	.31
G003560975	.04
G003561025	.44
G003561145	.35
G003561215	.15
G003561325	.34
G003561495	.33
G003561515	.28
G003561535	.25
G003561595	.11
G003561715	.35
G003561815	.29
G003561835	.16
G003561875	.07
G003561895	.26
G003561965	.36
G003562075	.18
G003562195	.29
G003562335	.14
G003562365	.18
G003562475	.21
G003562535	.15
G003562555	.37
G003562605	.43
G003562655	.37
G003562775	.20
G003562815	.10
G003562845	.26
G003563005	.31
G003563055	.27
G003563255	.13
G003563385	.16
G003563455	.33
G003563465	.19
G003563755	.18
G003563855	.16
G003563865	.33
G003563895	.27
G003563915	.13
G003563985	.20
G003564035	.31
G003564055	.36
G003564135	.15
G003564155	.34
G003564185	.10
G003564295	.12
G003564505	.58
G003564655	.17
G003564735	.24
G003564775	.31
G003564915	.43
G003564975	.30
G003565035	.20
G003565055	.28
G003565095	.19
G003565105	.35
G003565135	.44
G003565155	.31
G003565195	.26
G003565295	.07
G003565555	.06
G003565575	.29
G003565625	.04
G003565735	.17
G003565775	.07
G003565815	.24
G003565945	.30
G003566155	.29
G003566215	.58
G003566255	.42
G003566335	.44
G003566375	.28
G003566395	.14
G003566455	.14
G003566475	.21
G003566505	.44
G003566635	.17
G003566675	.20
G003566715	.09
G003566775	.14
G003566795	.17
G003566815	.20
G003566875	.33
G003566885	.43
G003566935	.33
G003566995	.13
G003567005	.23
G003567055	.33
G003567075	.28
G003567095	.45
G003567115	.29
G003567135	.31
G003567205	.24
G003567255	.40
G003567315	.16
G003567475	.03
G003567495	.21
G003567575	.21
G003567615	.40
G003567625	.15
G003567655	.25
G003567685	.05
G003567725	.18
G003567775	.36
G003567805	.52
G003567855	.19
G003567955	.13
G003568315	.12
G003568415	.06
G003568665	.03
G003568845	.05
G003568865	.07
G003569005	.03
G003569045	.09
G003569125	.37
G003569145	.22
G003569165	.25
G003569185	.36
G003569205	.29
G003569245	.15
G003569265	.51
G003569365	.17
G003569745	.02
G003569765	.02
G003569785	.05
G003569805	.05
G003569915	.02
G003570705	.06
G003570715	.02
G003570725	.05
G003570885	.04
G003570905	.22
G003570925	.20
G003570935	.35
G003570985	.20
G003570995	.15
G003572205	.02
G003573545	.03
G003573915	.21
G003573975	.03
G003574035	.08
G003574085	.09
G003574095	.08
G003574135	.10
G003574215	.01
G003574295	.09
G003574315	.13
G003574355	.08
G003574395	.02
G003574425	.04
G003574445	.04
G003574465	.05
G003574475	.03
G003574485	.05
G003574625	.02
G003574655	.02
G003574675	.02
G003574685	.02
G003574735	.02
G003574785	.04
G003574845	.30
G003574885	.03
G003574895	.04
G003574965	.03
G003575245	.42
G003575965	.02
G003575975	.03
G003576185	.07
G003576245	.02
G003576285	.02
G003576345	.02
G003576375	.02
G003576405	.08
G003576455	.02
G003576475	.06
G003576525	.04
G003576535	.06
G003576595	.02
G003576685	.07
G003576695	.02
G003576705	.02
G003576745	.23
G003576755	.29
G003576765	.26
G003576795	.29
G003576805	.14
G003576845	.17
G003576855	.29
G003576905	.16
G003576915	.12
G003576945	.36
G003576975	.16
G003577005	.24
G003577095	.33
G003577105	.08
G003577145	.09
G003577165	.09
G003577245	.32
G003577275	.16
G003577305	.15
G003577315	.27
G003577355	.20
G003577395	.22
G003577475	.01
G003579925	.08
G003581425	.06
G003581585	.07
G003581615	.02
G003581645	.02
G003583365	.03
G003583405	.05
G003583725	.02
G003583745	.03
G003583765	.05
G003583925	.03
G003583935	.05
G003583985	.03
G003584005	.03
G003584015	.02
G003584105	.02
G003584125	.03
G003584135	.02
G003584165	.02
G003584565	.02
G003584645	.04
G003584685	.04
G003584705	.12
G003584865	.36
G003584875	.05
G003584895	.10
G003585735	.09
G003585765	.03
G003585845	.23
G003585885	.08
G003585925	.08
G003585935	.09
G003585965	.11
G003586005	.04
G003586265	.02
G003586285	.04
G003586305	.01
G003586445	.06
G003589745	.08
G003589885	.10
G003589925	.03
G003590145	.03
G003590335	.01
G003590645	.04
G003590715	.02
G003590775	.02
G003590795	.04
G003590835	.01
G003590855	.08
G003590875	.03
G003590945	.14
G003591005	.06
G003591035	.02
G003591175	.02
G003591485	.07
G003591515	.03
G003591655	.06
G003594815	.03
G003594875	.11
G003594885	.04
G003594915	.01
G003594935	.01
G003595175	.01
G003595195	.03
G003595215	.04
G003595525	.03
G003596335	.03
G003596405	.01
G003597125	.04
G003597675	.03
G003597935	.34
G003597945	.27
G003597955	.21
G003597995	.20
G003598015	.12
G003598025	.21
G003598055	.16
G003598065	.11
G003598085	.09
G003598135	.26
G003598175	.08
G003598715	.05
G003598975	.24
G003599015	.36
G003599025	.31
G003599135	.44
G003599175	.41
G003599195	.32
G003599205	.38
G003599235	.14
G003599255	.39
G003599275	.16
G003599285	.28
G003599295	.35
G003599335	.29
G003599345	.31
G003599365	.27
G003599395	.29
G003599415	.23
G003599425	.15
G003599455	.08
G003599475	.23
G003599485	.09
G003599505	.07
G003599535	.12
G003599575	.13
G003599595	.52
G003599625	.45
G003599635	.35
G003599735	.43
G003599745	.38
G003599755	.24
G003599795	.26
G003599815	.21
G003599855	.14
G003599865	.10
G003599885	.12
G003600155	.03
G003600225	.07
G003600355	.06
G003600625	.02
G003600645	.01
G003600685	.02
G003600835	.09
G003600865	.11
G003600895	.03
G003601925	.01
G003601975	.05
G003601985	.03
G003602005	.02
G003602095	.02
G003602235	.07
G003602275	.03
G003602285	.07
G003604195	.02
G003604215	.04
G003604975	.12
G003604985	.27
G003604995	.31
G003605035	.14
G003605055	.12
G003605065	.11
G003605085	.18
G003605115	.01
G003605125	.01
G003605175	.03
G003605195	.02
G003605365	.03
G003605385	.03
G003605405	.04
G003605435	.05
G003605475	.02
G003605645	.05
G003605735	.09
G003605755	.04
G003606265	.06
G003606285	.12
G003606325	.02
G003606345	.02
G003606365	.05
G003606385	.13
G003609575	.02
G003609605	.04
G003609635	.08
G003609645	.05
G003609755	.17
G003609775	.02
G003609835	.02
G003609975	.03
G003609995	.02
G003610015	.02
G003610235	.12
G003610275	.05
G003610295	.04
G003610355	.02
G003610375	.05
G003610405	.05
G003610455	.05
G003610465	.04
G003610495	.02
G003610535	.05
G003610555	.04
G003610575	.02
G003610585	.06
G003610635	.04
G003610695	.03
G003610735	.02
G003610775	.03
G003610785	.07
G003610805	.03
G003610895	.04
G003610915	.03
G003610995	.08
G003611035	.09
G003611275	.02
G003611465	.01
G003611475	.03
G003611585	.13
G003611635	.12
G003611675	.11
G003611695	.13
G003611735	.12
G003611745	.09
G003611805	.10
G003611875	.06
G003611955	.10
G003612015	.02
G003612115	.11
G003612165	.13
G003612285	.11
G003612335	.04
G003612345	.05
G003612395	.10
G003612405	.10
G003612475	.09
G003612485	.10
G003612515	.07
G003612525	.10
G003612555	.03
G003612565	.12
G003612585	.08
G003612625	.06
G003612895	.10
G003612935	.02
G003614185	.07
G003614235	.05
G003614435	.04
G003614885	.01
G003614925	.03
G003614945	.04
G003614975	.02
G003625475	.11
G003625485	.11
G003626515	.03
G003626535	.04
G003626575	.04
G003626595	.08
G003626635	.06
G003626645	.07
G003626655	.05
G003626695	.14
G003626735	.05
G003626755	.02
G003626895	.05
G003626915	.04
G003626975	.01
G003626995	.03
G003627035	.05
G003627055	.05
G003627075	.05
G003627095	.05
G003627135	.06
G003627155	.03
G003627215	.04
G003627755	.05
G003627795	.04
G003627815	.07
G003627955	.02
G003627965	.05
G003627995	.05
G003628125	.02
G003628145	.02
G003628305	.07
G003628435	.03
G003628445	.02
G003628475	.06
G003628505	.02
G003628535	.02
G003628555	.02
G003628755	.07
G003633575	.03
G003633615	.02
G003633685	.05
G003633715	.08
G003633725	.07
G003633755	.09
G003633775	.02
G003633815	.02
G003633895	.03
G003633965	.05
G003634015	.03
G003634045	.02
G003634075	.03
G003634095	.04
G003634105	.02
G003634215	.02
G003634225	.09
G003634275	.01
G003634315	.03
G003634345	.03
G003634355	.03
G003634455	.02
G003634495	.07
G003634515	.01
G003634555	.06
G003634575	.03
G003634585	.02
G003634615	.04
G003634695	.06
G003634705	.14
G003634755	.02
G003634775	.03
G003634825	.04
G003634935	.08
G003634965	.03
G003634985	.05
G003634995	.07
G003635025	.07
G003635045	.03
G003635105	.02
G003635115	.06
G003635165	.01
G003635185	.32
G003635195	.14
G003635255	.18
G003635265	.21
G003635305	.26
G003635315	.24
G003636935	.10
G003637665	.10
G003637685	.10
G003640335	.21
G003640395	.04
G003640545	.30
G003640665	.03
G003641145	.05
G003641185	.07
G003641205	.04
G003641345	.28
G003641405	.39
G003641415	.15
G003641425	.19
G003641465	.53
G003641545	.35
G003641555	.27
G003641645	.29
G003641665	.16
G003641675	.36
G003641695	.22
G003641745	.28
G003641785	.35
G003641795	.22
G003643835	.10
G003643935	.25
G003643975	.25
G003644105	.22
G003644175	.34
G003644205	.37
G003644215	.44
G003644265	.21
G003644275	.33
G003644295	.37
G003644325	.33
G003644335	.48
G003644385	.27
G003644395	.44
G003644405	.20
G003644445	.23
G003644505	.17
G003644575	.35
G003644825	.25
G003644895	.27
G003644925	.32
G003645085	.20
G003645115	.47
G003645185	.24
G003645215	.22
G003645255	.10
G003645385	.31
G003645395	.36
G003645435	.27
G003645455	.03
G003645495	.39
G003645535	.20
G003645555	.23
G003645605	.29
G003645615	.19
G003645645	.16
G003645695	.23
G003645735	.37
G003645745	.24
G003645805	.22
G003645825	.23
G003645845	.24
G003645885	.22
G003645915	.31
G003645975	.39
G003646025	.17
G003646045	.29
G003646055	.38
G003646305	.17
G003646355	.61
G003646405	.27
G003646415	.21
G003646465	.02
G003646505	.40
G003646525	.45
G003646585	.33
G003646705	.36
G003646715	.42
G003646745	.23
G003646815	.13
G003646865	.22
G003646875	.13
G003646935	.24
G003646975	.28
G003646995	.27
G003647035	.19
G003647065	.26
G003647095	.43
G003647275	.14
G003647375	.16
G003647385	.30
G003647435	.17
G003647525	.53
G003647605	.55
G003647645	.39
G003647675	.32
G003647715	.20
G003647755	.26
G003647765	.23
G003647825	.29
G003647945	.37
G003648085	.24
G003648125	.33
G003648195	.20
G003648225	.38
G003648245	.42
G003648285	.41
G003648395	.46
G003648455	.19
G003648575	.21
G003648625	.17
G003648635	.06
G003648675	.43
G003648765	.14
G003648815	.20
G003648845	.39
G003648875	.26
G003650125	.14
G003650185	.28
G003650255	.38
G003650285	.29
G003650305	.09
G003650365	.13
G003650425	.12
G003650445	.19
G003650505	.39
G003651185	.02
G003651225	.05
G003651245	.02
G003660105	.08
G003660165	.11
G003660235	.01
G003660265	.13
G003660285	.13
G003660395	.14
G003660445	.05
G003660455	.04
G003663825	.02
G003663845	.04
G003663885	.02
G003663945	.02
G003664005	.14
G003664035	.02
G003664105	.08
G003664125	.03
G003664165	.02
G003664185	.02
G003664255	.07
G003664315	.09
G003664325	.03
G003664585	.04
G003664595	.03
G003664645	.01
G003664995	.07
G003665065	.05
G003665095	.06
G003665155	.02
G003665435	.05
G003666245	.03
G003666325	.02
G003666385	.02
G003666485	.04
G003666605	.04
G003666685	.02
G003667225	.04
G003667275	.02
G003667315	.02
G003667345	.08
G003667445	.03
G003667505	.08
G003667545	.06
G003667565	.20
G003667575	.07
G003667705	.04
G003667825	.03
G003667865	.09
G003668555	.02
G003668565	.05
G003668575	.10
G003668635	.04
G003668875	.12
G003668995	.09
G003669015	.03
G003669035	.08
G003669055	.06
G003669125	.27
G003669255	.53
G003669555	.39
G003669575	.30
G003669585	.15
G003669605	.26
G003669615	.48
G003670275	.09
G003670295	.09
G003670425	.35
G003670455	.40
G003670475	.34
G003670575	.37
G003670675	.33
G003670735	.39
G003670745	.22
G003670825	.51
G003670865	.35
G003670885	.51
G003670915	.30
G003670925	.17
G003671025	.14
G003671055	.13
G003671065	.35
G003671075	.14
G003671185	.23
G003671195	.26
G003671255	.25
G003671275	.15
G003671495	.13
G003671715	.08
G003671765	.02
G003671935	.21
G003671955	.01
G003674045	.05
G003674065	.04
G003674095	.03
G003674745	.03
G003675325	.06
G003675385	.02
G003675895	.01
G003675955	.05
G003676145	.10
G003686955	.04
G003687455	.06
G003687725	.02
G003688285	.03
G003688345	.02
G003688405	.02
G003688415	.02
G003688445	.27
G003688475	.02
G003688495	.02
G003688555	.02
G003688595	.05
G003688615	.05
G003688625	.05
G003688665	.10
G003688725	.03
G003688835	.01
G003688855	.05
G003688895	.02
G003688915	.04
G003688935	.05
G003688995	.08
G003691365	.02
G003691585	.11
G003692615	.06
G003692965	.05
G003693265	.14
G003693445	.02
G003693905	.54
G003694175	.38
G003694205	.46
G003694225	.44
G003694235	.32
G003694325	.24
G003694355	.34
G003694425	.38
G003694465	.33
G003694545	.35
G003694635	.36
G003694775	.23
G003694825	.28
G003694875	.30
G003694905	.29
G003694975	.24
G003695005	.25
G003695015	.25
G003695065	.23
G003695085	.16
G003695105	.25
G003695135	.23
G003695205	.23
G003695215	.19
G003695285	.21
G003695455	.28
G003695505	.25
G003695555	.25
G003695565	.29
G003695605	.20
G003695625	.14
G003695655	.31
G003695675	.12
G003695705	.22
G003695725	.16
G003695765	.10
G003695825	.08
G003695835	.21
G003695865	.19
G003695905	.12
G003695915	.10
G003696075	.13
G003696105	.07
G003696125	.27
G003696155	.13
G003696205	.04
G003696215	.12
G003696235	.05
G003696265	.06
G003696285	.01
G003696305	.01
G003696315	.01
G003696345	.05
G003696365	.01
G003696385	.21
G003696425	.12
G003696445	.17
G003696465	.19
G003696505	.18
G003696565	.14
G003696605	.10
G003696625	.16
G003696645	.14
G003696665	.10
G003696675	.19
G003696705	.12
G003696725	.18
G003696765	.06
G003696775	.05
G003696795	.07
G003696835	.17
G003696865	.17
G003696905	.17
G003696955	.07
G003696975	.14
G003697015	.15
G003697045	.17
G003697065	.13
G003697085	.13
G003697105	.06
G003697125	.15
G003697135	.05
G003697165	.01
G003697185	.04
G003697345	.03
G003697365	.14
G003697785	.03
G003697915	.02
G003700275	.01
G003702045	.01
G003702705	.03
G003703395	.02
G003703475	.03
G003703835	.04
G003703975	.04
G003704105	.04
G003709165	.12
G003709475	.04
G003709565	.02
G003710065	.03
G003710085	.03
G003710105	.03
G003710255	.05
G003710805	.05
G003710815	.12
G003710825	.09
G003710865	.07
G003710905	.09
G003710915	.10
G003710935	.08
G003710985	.08
G003711105	.07
G003711205	.02
G003711225	.02
G003711265	.04
G003711395	.01
G003711805	.05
G003711845	.04
G003712055	.02
G003712105	.02
G003712125	.02
G003712145	.04
G003712165	.12
G003712195	.04
G003713065	.04
G003716325	.05
G003716585	.03
G003716875	.03
G003718715	.04
G003718735	.07
G003719195	.01
G003719295	.01
G003719305	.05
G003719335	.07
G003719395	.16
G003719535	.05
G003719725	.02
G003719825	.01
G003721155	.03
G003721225	.04
G003721245	.01
G003721515	.03
G003721565	.03
G003721595	.03
G003722315	.05
G003722335	.04
G003722355	.04
G003724155	.05
G003724185	.03
G003725295	.06
G003725335	.06
G003725415	.09
G003725535	.03
G003725545	.06
G003725585	.04
G003725695	.04
G003725735	.02
G003725745	.17
G003725775	.04
G003725795	.02
G003725815	.05
G003725955	.05
G003725995	.04
G003726035	.07
G003726095	.10
G003729935	.03
G003729955	.03
G003730015	.03
G003730115	.02
G003730135	.02
G003730275	.02
G003730295	.08
G003731635	.02
G003731675	.20
G003731685	.05
G003731765	.02
G003732225	.04
G003732265	.03
G003732275	.01
G003732425	.02
G003732485	.09
G003732545	.02
G003732665	.03
G003732705	.02
G003751085	.11
G003751225	.07
G003751265	.04
G003751275	.05
G003751305	.02
G003751325	.06
G003751385	.09
G003751445	.06
G003751505	.04
G003751605	.09
G003751625	.01
G003751635	.02
G003751785	.06
G003751805	.03
G003751845	.03
G003751945	.08
G003752005	.10
G003752025	.06
G003752135	.07
G003752155	.07
G003752365	.07
G003752405	.03
G003752415	.04
G003752465	.06
G003752505	.04
G003752585	.05
G003752595	.04
G003752655	.05
G003755025	.02
G003755065	.05
G003755175	.03
G003755185	.06
G003762615	.04
G003762715	.05
G003762835	.12
G003762875	.05
G003762905	.05
G003762925	.02
G003788585	.02
G003788635	.01
G003788695	.28
G003789045	.02
G003789055	.03
G003795125	.03
G003795145	.02
G003797125	.01
G003797145	.06
G003797185	.04
G003797765	.04
G003797775	.02
G003797825	.06
G003797835	.03
G003797885	.01
G003797895	.03
G003797905	.01
G003807585	.03
G003812745	.02
G003813775	.02
G003813865	.02
G003813905	.02
G003813965	.05
G003813985	.03
G003814005	.04
G003814515	.04
G003814555	.01
G003814695	.05
G003814705	.05
G003814745	.07
G003814815	.02
G003814875	.08
G003814915	.02
G003814935	.07
G003815015	.05
G003815035	.03
G003815535	.02
G003815655	.03
G003815675	.03
G003815715	.03
G003815775	.04
G003815835	.04
G003815875	.03
G003815915	.02
G003815975	.05
G003816055	.04
G003818115	.03
G003818135	.01
G003818205	.04
G003818285	.15
G003818495	.09
G003818505	.15
G003818595	.24
G003818605	.16
G003818675	.40
G003819715	.15
G003819755	.21
G003819815	.42
G003819975	.28
G003820355	.01
G003820375	.07
G003820635	.17
G003820645	.12
G003833015	.10
G003833075	.04
G003837805	.06
G003837865	.01
G003838145	.12
G003838195	.14
G003841405	.02
G003843835	.02
G003843875	.04
G003846135	.02
G003846175	.06
G003846185	.04
G003846445	.11
G003850045	.04
G003850245	.06
G003850345	.02
G003850565	.04
G003851005	.11
G003851045	.15
G003851125	.02
G003851245	.03
G003851495	.03
G003851545	.03
G003851625	.06
G003851685	.03
G003851725	.03
G003851885	.03
G003852235	.04
G003852315	.02
G003852405	.02
G003852425	.02
G003852495	.03
G003852515	.03
G003852525	.03
G003852535	.02
G003852545	.01
G003852705	.04
G003852715	.04
G003852775	.08
G003852805	.16
G003852895	.03
G003853415	.02
G003853645	.02
G003853705	.03
G003854275	.05
G003854895	.03
G003854935	.01
G003854965	.05
G003854985	.11
G003854995	.37
G003855095	.05
G003855155	.02
G003855395	.01
G003855455	.32
G003856275	.01
G003856375	.02
G003856495	.04
G003856525	.02
G003856975	.08
G003857015	.08
G003857035	.08
G003857055	.09
G003857395	.19
G003858395	.06
G003858455	.04
G003858485	.04
G003858535	.02
G003858585	.08
G003858635	.04
G003858645	.05
G003858655	.03
G003859795	.03
G003859805	.05
G003859945	.05
G003859965	.03
G003860125	.08
G003860135	.02
G003860215	.08
G003860345	.02
G003860405	.04
G003860465	.07
G003860505	.04
G003860525	.04
G003860565	.04
G003860585	.04
G003862155	.06
G003862195	.05
G003862375	.05
G003862435	.06
G003862475	.08
G003862485	.08
G003863335	.02
G003863355	.04
G003863365	.03
G003863965	.06
G003864255	.03
G003864295	.10
G003864335	.36
G003864415	.04
G003864455	.22
G003864475	.26
G003864535	.21
G003864555	.13
G003864575	.01
G003864975	.02
G003865015	.02
G003865035	.07
G003865075	.07
G003865095	.06
G003865135	.08
G003865345	.02
G003865365	.03
G003865375	.05
G003865405	.02
G003867015	.02
G003867075	.02
G003885045	.11
G003885105	.06
G003892345	.02
G003917135	.05
G003925875	.07
G003931565	.03
G003931795	.08
G003931855	.03
G003931875	.07
G003931895	.03
G003931915	.06
G003932495	.02
G003932505	.09
G003932715	.03
G003932735	.04
G003932755	.04
G003932785	.06
G003932845	.05
G003932855	.05
G003932895	.06
G003932955	.02
G003933235	.02
G003933245	.02
G003933735	.02
G003933745	.03
G003934165	.04
G003934285	.02
G003934295	.07
G003934925	.06
G003934985	.01
G003935375	.02
G003935425	.01
G003935715	.05
G003935895	.03
G003936755	.02
G003937805	.02
G003937825	.08
G003937915	.03
G003937945	.07
G003938605	.03
G003938655	.03
G003939025	.04
G003940805	.02
G003942585	.04
G003942675	.03
G003942695	.03
G003942765	.03
G003942795	.03
G003942865	.03
G003942965	.03
G003943395	.04
G003943415	.04
G003943465	.05
G003943505	.06
G003943515	.05
G003943655	.04
G003943735	.04
G003943815	.05
G003943905	.03
G003943935	.03
G003944205	.04
G003944215	.05
G003944705	.05
G003944715	.04
G003944755	.02
G003944765	.03
G003944795	.02
G003944835	.04
G003945225	.10
G003945235	.05
G003945285	.06
G003945325	.03
G003945345	.14
G003945385	.05
G003945545	.06
G003945765	.02
G003946015	.04
G003946025	.04
G003946045	.07
G003946085	.04
G003946095	.05
G003946115	.03
G003946145	.05
G003946165	.04
G003946175	.04
G003946205	.04
G003946215	.02
G003946245	.07
G003946265	.07
G003946275	.05
G003946305	.03
G003946325	.04
G003946335	.07
G003946345	.07
G003946385	.04
G003946395	.04
G003946405	.03
G003946445	.05
G003946465	.03
G003946485	.03
G003946505	.04
G003946515	.06
G003946545	.04
G003946555	.04
G003946575	.04
G003946605	.04
G003946625	.04
G003946645	.02
G003946655	.03
G003946675	.02
G003946695	.03
G003946725	.02
G003946805	.05
G003946865	.09
G003946885	.04
G003946915	.02
G003947415	.07
G003947455	.07
G003949795	.11
G003950035	.07
G003950295	.05
G003950315	.02
G003950325	.02
G003950515	.03
G003951095	.05
G003951285	.03
G003951315	.04
G003951975	.07
G003952005	.05
G003952025	.06
G003952165	.04
G003952185	.05
G003952225	.10
G003952265	.07
G003952345	.02
G003952365	.03
G003952385	.02
G003952425	.03
G003952465	.03
G003952485	.03
G003952505	.03
G003952525	.02
G003952665	.03
G003952725	.02
G003952945	.05
G003953885	.09
G003953935	.04
G003953955	.07
G003955665	.07
G003955685	.04
G003955715	.07
G003955735	.02
G003955755	.02
G003956045	.41
G003957255	.06
G003957295	.02
G003957375	.03
G003957515	.03
G003957745	.01
G003958625	.02
G003958635	.02
G003958645	.02
G003962875	.30
G003962895	.43
G003962975	.24
G003962985	.12
G003963005	.18
G003963015	.08
G003963025	.29
G003963075	.16
G003963115	.04
G003963125	.16
G003963145	.06
G003963225	.23
G003963235	.16
G003963245	.03
G003963305	.12
G003963315	.07
G003963365	.04
G003963405	.05
G003963435	.25
G003963455	.40
G003963515	.05
G003963535	.07
G003965815	.26
G003966125	.02
G003966145	.03
G003966155	.02
G003966215	.07
G003966225	.01
G003966265	.01
G003966335	.03
G003966565	.06
G003966655	.04
G003966695	.03
G003966715	.02
G003966735	.06
G003966755	.05
G003966895	.05
G003966915	.03
G003966955	.05
G003966975	.09
G003967015	.12
G003967035	.01
G003967075	.04
G003967195	.03
G003967275	.03
G003967355	.13
G003967515	.23
G003967535	.19
G003967555	.26
G003967595	.04
G003968755	.03
G003970385	.03
G003970425	.06
G003970495	.02
G003970575	.03
G003970675	.06
G003970695	.02
G003970795	.03
G003970805	.06
G003970865	.02
G003970915	.03
G003970925	.07
G003971065	.02
G003971195	.11
G003971235	.03
G003971255	.05
G003972845	.51
G003972855	.29
G003972865	.27
G003972955	.39
G003972985	.03
G003973265	.19
G003973375	.38
G003973385	.15
G003973485	.18
G003973505	.46
G003973585	.35
G003977595	.09
G003977605	.04
G003977615	.01
G003977665	.01
G003977685	.18
G003978075	.25
G003978105	.46
G003978135	.51
G003978185	.46
G003978285	.38
G003978375	.34
G003978395	.36
G003978405	.59
G003978455	.29
G003978465	.29
G003978475	.22
G003978485	.37
G003978565	.40
G003978675	.21
G003978695	.41
G003978765	.35
G003978805	.46
G003978875	.31
G003979035	.33
G003979135	.22
G003979155	.33
G003979185	.27
G003979335	.51
G003979345	.11
G003984625	.02
G003984645	.02
G003985125	.04
G003985145	.05
G003985155	.05
G003986935	.03
G003986955	.01
G003986975	.01
G003987015	.01
G003987045	.01
G003987065	.01
G003987095	.01
G003987135	.01
G003987145	.01
G003987175	.01
G003987185	.01
G003987215	.01
G003987225	.01
G003987255	.01
G003987275	.01
G003987315	.01
G003987335	.01
G003987345	.01
G003987355	.01
G003987395	.01
G003987435	.01
G003987475	.01
G003987495	.02
G003987555	.05
G003987565	.04
G003987595	.02
G003987645	.05
G003987655	.02
G003987695	.15
G003987725	.04
G003987775	.04
G003987795	.23
G003987855	.10
G003989065	.05
G003989075	.07
G003989085	.04
G003989135	.04
G003989515	.06
G003989665	.06
G003989735	.03
G003989745	.02
G003989795	.03
G003990045	.06
G003990185	.01
G003990195	.01
G003990335	.01
G003990355	.04
G003990445	.04
G003990645	.05
G003990705	.12
G003990915	.04
G003990955	.05
G003990975	.10
G003991135	.15
G003991195	.02
G003991205	.03
G003991225	.06
G003991355	.02
G003991405	.02
G003991425	.07
G003991565	.04
G003991585	.03
G003991875	.06
G003991905	.17
G003991975	.01
G003992005	.06
G003992015	.05
G003992055	.05
G003992065	.06
G003992115	.05
G003992125	.04
G003992135	.05
G003992315	.05
G003992595	.02
G003992615	.02
G003992625	.03
G003992665	.02
G003992675	.02
G003992725	.03
G003993775	.02
G003993795	.02
G003994235	.04
G003994255	.05
G003994335	.05
G003994345	.02
G003994415	.02
G003994465	.04
G003994475	.07
G003994485	.02
G003994795	.17
G003994855	.01
G003996855	.02
G003996965	.04
G003996985	.06
G003996995	.13
G003997495	.03
G003997935	.10
G003999195	.05
G003999375	.01
G003999415	.01
G003999565	.02
G003999715	.03
G003999875	.06
G003999975	.11
G003999995	.06
G004000035	.04
G004000235	.02
G004000255	.02
G004000275	.02
G004000435	.02
G004000605	.02
G004000745	.05
G004000765	.10
G004000785	.07
G004000805	.08
G004000825	.10
G004000845	.10
G004000865	.08
G004000885	.08
G004000905	.06
G004000925	.06
G004000945	.09
G004000985	.04
G004001025	.07
G004001045	.07
G004001065	.10
G004001245	.02
G004001265	.08
G004001285	.11
G004001325	.04
G004004515	.02
G004004555	.05
G004004565	.03
G004005375	.01
G004005435	.03
G004005475	.05
G004005485	.02
G004005495	.06
G004005565	.08
G004005815	.02
G004005845	.04
G004005855	.04
G004005865	.05
G004005905	.02
G004005935	.03
G004005945	.01
G004005965	.03
G004005995	.04
G004006015	.05
G004006175	.03
G004006235	.06
G004006295	.04
G004006315	.06
G004006335	.02
G004006395	.04
G004006535	.06
G004006635	.08
G004006665	.09
G004009905	.04
G004010055	.02
G004010095	.04
G004010105	.10
G004010155	.04
G004010275	.17
G004010325	.03
G004010535	.08
G004010835	.06
G004010935	.02
G004010955	.05
G004011035	.08
G004011095	.06
G004011135	.05
G004011175	.03
G004011505	.13
G004011535	.04
G004011755	.01
G004011805	.02
G004011825	.04
G004011835	.04
G004011865	.05
G004011885	.02
G004011965	.30
G004014715	.03
